gene_id,symbol,name,kegg
360173,CYCSP18,"cytochrome c, somatic pseudogene 18",NA
360174,CYCSP19,"cytochrome c, somatic pseudogene 19",NA
360175,CYCSP22,"cytochrome c, somatic pseudogene 22",NA
360176,CYCSP23,"cytochrome c, somatic pseudogene 23",NA
360177,CYCSP24,"cytochrome c, somatic pseudogene 24",NA
360178,CYCSP26,"cytochrome c, somatic pseudogene 26",NA
360179,CYCSP28,"cytochrome c, somatic pseudogene 28",NA
360180,CYCSP29,"cytochrome c, somatic pseudogene 29",NA
360181,CYCSP32,"cytochrome c, somatic pseudogene 32",NA
360182,CYCSP34,"cytochrome c, somatic pseudogene 34",NA
360183,CYCSP2,"cytochrome c, somatic pseudogene 2",NA
360184,CYCSP38,"cytochrome c, somatic pseudogene 38",NA
360185,CYCSP40,"cytochrome c, somatic pseudogene 40",NA
360186,CYCSP41,"cytochrome c, somatic pseudogene 41",NA
360187,CYCSP43,"cytochrome c, somatic pseudogene 43",NA
360188,CYCSP48,"cytochrome c, somatic pseudogene 48",NA
360200,TMPRSS9,"transmembrane protease, serine 9",NA
360203,GLT6D1,glycosyltransferase 6 domain containing 1,NA
360205,HOXB-AS5,HOXB cluster antisense RNA 5 (non-protein coding),NA
360219,GCRG224,GCRG-P224,NA
360226,PRSS41,"protease, serine, 41",NA
360227,HIN1L,OTU domain containing 4 pseudogene,NA
373071,AIS1,autoimmune susceptibility 1,NA
373073,CLAM,cerebellar atrophy with progressive microcephaly,NA
373156,GSTK1,glutathione S-transferase kappa 1,00480; 00980; 00982; 04146
373159,STK19P,serine/threonine kinase 19 pseudogene,NA
373509,USP50,ubiquitin specific peptidase 50,NA
373856,USP41,ubiquitin specific peptidase 41,NA
373861,HILS1,"histone linker H1 domain, spermatid-specific 1, pseudogene",NA
373863,DND1,dead end homolog 1 (zebrafish),NA
374286,CDRT1,CMT1A duplicated region transcript 1,NA
374291,NDUFS7,"NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)",00190; 01100; 05010; 05012; 05016
374308,PTCHD3,patched domain containing 3,NA
374354,NHLRC2,NHL repeat containing 2,NA
374355,C10orf96,chromosome 10 open reading frame 96,NA
374378,GALNTL4,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 4,00512; 01100
374383,B7H6,B7 homolog 6,NA
374387,DKFZp779M0652,uncharacterized DKFZp779M0652,NA
374393,FAM111B,"family with sequence similarity 111, member B",NA
374395,TMEM179B,transmembrane protein 179B,NA
374403,TBC1D10C,"TBC1 domain family, member 10C",NA
374407,DNAJB13,"DnaJ (Hsp40) homolog, subfamily B, member 13",NA
374443,LOC374443,CLR pseudogene,NA
374454,KRT77,keratin 77,NA
374462,PTPRQ,"protein tyrosine phosphatase, receptor type, Q",NA
374467,C12orf63,chromosome 12 open reading frame 63,NA
374470,C12orf42,chromosome 12 open reading frame 42,NA
374491,TPTE2P6,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6,NA
374500,THSD1P1,"thrombospondin, type I, domain containing 1 pseudogene 1",NA
374569,ASPG,asparaginase homolog (S. cerevisiae),NA
374618,TEX9,testis expressed 9,NA
374650,GOLGA6L5,golgin A6 family-like 5 (pseudogene),NA
374654,KIF7,kinesin family member 7,NA
374655,ZNF710,zinc finger protein 710,NA
374659,HDDC3,HD domain containing 3,NA
374666,WASH3P,WAS protein family homolog 3 pseudogene,NA
374677,WASH4P,WAS protein family homolog 4 pseudogene,NA
374739,TEPP,"testis, prostate and placenta expressed",NA
374768,SPEM1,spermatid maturation 1,NA
374786,EFCAB5,EF-hand calcium binding domain 5,NA
374819,LRRC37A3,"leucine rich repeat containing 37, member A3",NA
374860,ANKRD30B,ankyrin repeat domain 30B,NA
374864,C18orf34,chromosome 18 open reading frame 34,NA
374868,ATP9B,"ATPase, class II, type 9B",NA
374872,C19orf35,chromosome 19 open reading frame 35,NA
374875,HSD11B1L,hydroxysteroid (11-beta) dehydrogenase 1-like,NA
374877,C19orf45,chromosome 19 open reading frame 45,NA
374879,ZNF699,zinc finger protein 699,NA
374882,TMEM205,transmembrane protein 205,NA
374887,YJEFN3,YjeF N-terminal domain containing 3,NA
374890,LOC374890,uncharacterized LOC374890,NA
374897,SBSN,suprabasin,NA
374899,ZNF829,zinc finger protein 829,NA
374900,ZNF568,zinc finger protein 568,NA
374907,B3GNT8,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",NA
374918,IGFL1,IGF-like family member 1,NA
374920,C19orf68,chromosome 19 open reading frame 68,NA
374928,ZNF773,zinc finger protein 773,NA
374946,C1orf187,chromosome 1 open reading frame 187,NA
374955,SPATA21,spermatogenesis associated 21,NA
374969,CCDC23,coiled-coil domain containing 23,NA
374973,ATPAF1-AS1,ATPAF1 antisense RNA 1 (non-protein coding),NA
374977,HEATR8,HEAT repeat containing 8,NA
374986,FAM73A,"family with sequence similarity 73, member A",NA
374987,NEXN-AS1,NEXN antisense RNA 1 (non-protein coding),NA
375010,LOC375010,"ankyrin repeat domain 20 family, member A pseudogene",NA
375027,S100A7P2,S100 calcium binding protein A7 pseudogene 2,NA
375033,PEAR1,platelet endothelial aggregation receptor 1,NA
375035,SFT2D2,SFT2 domain containing 2,NA
375056,MIA3,"melanoma inhibitory activity family, member 3",NA
375057,C1orf95,chromosome 1 open reading frame 95,NA
375061,FAM89A,"family with sequence similarity 89, member A",NA
375133,PI4KAP2,"phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 2",NA
375189,PFN4,"profilin family, member 4",04810; 05131
375190,LOC375190,UPF0638 protein B,NA
375196,LOC375196,uncharacterized LOC375196,NA
375248,ANKRD36,ankyrin repeat domain 36,NA
375260,WASH2P,WAS protein family homolog 2 pseudogene,NA
375287,RBM43,RNA binding motif protein 43,NA
375295,LOC375295,uncharacterized LOC375295,NA
375298,CERKL,ceramide kinase-like,NA
375307,C2orf62,chromosome 2 open reading frame 62,NA
375316,RBM44,RNA binding motif protein 44,NA
375318,AQP12A,aquaporin 12A,NA
375323,LHFPL4,lipoma HMGIC fusion partner-like 4,NA
375337,C3orf77,chromosome 3 open reading frame 77,NA
375341,C3orf62,chromosome 3 open reading frame 62,NA
375346,TMEM110,transmembrane protein 110,NA
375350,LOC375350,COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis) pseudogene,NA
375387,LRRC33,leucine rich repeat containing 33,NA
375444,C5orf34,chromosome 5 open reading frame 34,NA
375449,MAST4,microtubule associated serine/threonine kinase family member 4,NA
375484,C5orf25,chromosome 5 open reading frame 25,NA
375513,GUSBP4,"glucuronidase, beta pseudogene 4",NA
375519,GJB7,"gap junction protein, beta 7, 25kDa",NA
375567,VWC2,von Willebrand factor C domain containing 2,NA
375593,TRIM73,tripartite motif containing 73,NA
375601,OR7E31P,"olfactory receptor, family 7, subfamily E, member 31 pseudogene",NA
375607,NAT16,"N-acetyltransferase 16 (GCN5-related, putative)",NA
375611,SLC26A5,"solute carrier family 26, member 5 (prestin)",NA
375612,LHFPL3,lipoma HMGIC fusion partner-like 3,NA
375616,KCP,kielin/chordin-like protein,NA
375686,SPATC1,spermatogenesis and centriole associated 1,NA
375690,WASH5P,WAS protein family homolog 5 pseudogene,NA
375704,ENHO,energy homeostasis associated,NA
375719,AQP7P1,aquaporin 7 pseudogene 1,NA
375743,PTAR1,protein prenyltransferase alpha subunit repeat containing 1,NA
375748,C9orf102,chromosome 9 open reading frame 102,NA
375757,SWI5,SWI5 recombination repair homolog (yeast),NA
375759,C9orf50,chromosome 9 open reading frame 50,NA
375775,PNPLA7,patatin-like phospholipase domain containing 7,NA
375790,AGRN,agrin,4512
375791,C9orf169,chromosome 9 open reading frame 169,NA
375850,RBMY2BP,"RNA binding motif protein, Y-linked, family 2, member B pseudogene",NA
375940,FLJ46361,deleted in malignant brain tumors 1 pseudogene,NA
376132,LRRC10,leucine rich repeat containing 10,NA
376267,RAB15,"RAB15, member RAS oncogene family",NA
376412,RNF126P1,ring finger protein 126 pseudogene 1,NA
376413,LOC376413,PAD-like,NA
376497,SLC27A1,"solute carrier family 27 (fatty acid transporter), member 1",3320
376693,RPS10P7,ribosomal protein S10 pseudogene 7,NA
376818,LOC376818,E2F transcription factor 6 pseudogene,NA
376844,SDC4P,syndecan 4 pseudogene,NA
376940,ZC3H6,zinc finger CCCH-type containing 6,NA
377007,KLHL30,kelch-like 30 (Drosophila),NA
377047,PRSS45,"protease, serine, 45",NA
377381,RPL24P4,ribosomal protein L24 pseudogene 4,NA
377630,USP17L2,ubiquitin specific peptidase 17-like 2,NA
377677,CA13,carbonic anhydrase XIII,910
377711,LOC377711,HEAT repeat-containing protein 7A-like,NA
377841,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8,00230; 00240
377997,TSPY12P,"testis specific protein, Y-linked 12, pseudogene",NA
378001,TSPY13P,"testis specific protein, Y-linked 13, pseudogene",NA
378008,CDY5P,"chromodomain protein, Y-linked 5 pseudogene",NA
378009,OFD1P1Y,"OFD1 pseudogene 1, Y-linked",NA
378010,OFD1P2Y,"OFD1 pseudogene 2, Y-linked",NA
378011,CDY9P,"chromodomain protein, Y-linked 9 pseudogene",NA
378013,TSPY14P,"testis specific protein, Y-linked 14, pseudogene",NA
378014,CDY11P,"chromodomain protein, Y-linked 11 pseudogene",NA
378108,TRIM74,tripartite motif containing 74,NA
378426,AIS2,autoimmune susceptibility 2,NA
378427,AIS3,autoimmune susceptibility 3 (vitiligo specific),NA
378483,MRX80,"mental retardation, X-linked 80",NA
378484,MRX82,"mental retardation, X-linked 82",NA
378706,RN7SL2,"RNA, 7SL, cytoplasmic 2",NA
378707,RN7SL3,"RNA, 7SL, cytoplasmic 3",NA
378708,APITD1,"apoptosis-inducing, TAF9-like domain 1",NA
378805,FLJ43663,uncharacterized LOC378805,NA
378807,CATSPER4,"cation channel, sperm associated 4",NA
378810,SNX19P1,sorting nexin 19 pseudogene 1,NA
378818,RPL37P3,ribosomal protein L37 pseudogene 3,NA
378819,RPL37P4,ribosomal protein L37 pseudogene 4,NA
378825,LINC00162,long intergenic non-protein coding RNA 162,NA
378828,LINC00317,long intergenic non-protein coding RNA 317,NA
378829,C21orf118,chromosome 21 open reading frame 118,NA
378832,COL18A1-AS1,COL18A1 antisense RNA 1 (non-protein coding),NA
378881,NCRNA00225,non-protein coding RNA 225,NA
378882,MRX84,"mental retardation, X-linked 84",NA
378884,NHLRC1,NHL repeat containing 1,4120
378888,HSN1B,"Hereditary sensory neuropathy, type IB",NA
378889,AREI,"Exfoliative ichthyosis, autosomal recessive",NA
378925,RNF148,ring finger protein 148,NA
378938,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding),NA
378948,RBMY1B,"RNA binding motif protein, Y-linked, family 1, member B",NA
378949,RBMY1D,"RNA binding motif protein, Y-linked, family 1, member D",NA
378950,RBMY1E,"RNA binding motif protein, Y-linked, family 1, member E",NA
378951,RBMY1J,"RNA binding motif protein, Y-linked, family 1, member J",NA
378952,RBMY2GP,"RNA binding motif protein, Y-linked, family 2, member G pseudogene",NA
378953,RBMY2HP,"RNA binding motif protein, Y-linked, family 2, member H pseudogene",NA
378955,RBMY2JP,"RNA binding motif protein, Y-linked, family 2, member J pseudogene",NA
378956,RBMY2NP,"RNA binding motif protein, Y-linked, family 2, member N pseudogene",NA
379003,DFNB40,"deafness, autosomal recessive 40",NA
379005,RBMY2OP,"RNA binding motif protein, Y-linked, family 2, member O pseudogene",NA
379006,RBMY2QP,"RNA binding motif protein, Y-linked, family 2, member Q pseudogene",NA
379007,RBMY2SP,"RNA binding motif protein, Y-linked, family 2, member S pseudogene",NA
379008,RBMY2TP,"RNA binding motif protein, Y-linked, family 2, member T pseudogene",NA
379009,RBMY2UP,"RNA binding motif protein, Y-linked, family 2, member U pseudogene",NA
379010,RBMY2VP,"RNA binding motif protein, Y-linked, family 2, member V pseudogene",NA
379011,RBMY2WP,"RNA binding motif protein, Y-linked, family 2, member W pseudogene",NA
379012,RBMY2XP,"RNA binding motif protein, Y-linked, family 2, member X pseudogene",NA
379013,RNF138P1,"ring finger protein 138, E3 ubiquitin protein ligase pseudogene 1",NA
379024,RBMY2YP,"RNA binding motif protein, Y-linked, family 2, member Y pseudogene",NA
379025,FLJ31306,uncharacterized LOC379025,NA
379027,TSPY5P,"testis specific protein, Y-linked 5, pseudogene",NA
379028,XKRYP1,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 1",NA
379029,XKRYP2,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 2",NA
379030,XKRYP3,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 3",NA
379031,XKRYP4,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 4",NA
379032,XKRYP5,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 5",NA
379033,XKRYP6,"XK, Kell blood group complex subunit-related, Y-linked pseudogene 6",NA
379034,FLJ10489,uncharacterized protein FLJ10489,NA
386593,CHKB-CPT1B,CHKB-CPT1B readthrough (non-protein coding),NA
386597,LOC386597,uncharacterized LOC386597,NA
386607,ZFP91-CNTF,ZFP91-CNTF readthrough,NA
386608,RNASEH2CP1,"ribonuclease H2, subunit C pseudogene 1",NA
386610,LOC386610,E2F transcription factor 6 pseudogene,NA
386616,SCKL3,Seckel syndrome 3,NA
386617,KCTD8,potassium channel tetramerisation domain containing 8,NA
386618,KCTD4,potassium channel tetramerisation domain containing 4,NA
386627,FLJ38109,uncharacterized LOC386627,NA
386653,IL31,interleukin 31,NA
386654,OSTF1P1,osteoclast stimulating factor 1 pseudogene 1,NA
386665,AURKAPS2,aurora kinase A pseudogene 2,NA
386671,FLJ44715,uncharacterized LOC386671,NA
386672,KRTAP10-4,keratin associated protein 10-4,NA
386674,KRTAP10-6,keratin associated protein 10-6,NA
386675,KRTAP10-7,keratin associated protein 10-7,NA
386676,KRTAP10-9,keratin associated protein 10-9,NA
386677,KRTAP10-1,keratin associated protein 10-1,NA
386678,KRTAP10-11,keratin associated protein 10-11,NA
386679,KRTAP10-2,keratin associated protein 10-2,NA
386680,KRTAP10-5,keratin associated protein 10-5,NA
386681,KRTAP10-8,keratin associated protein 10-8,NA
386682,KRTAP10-3,keratin associated protein 10-3,NA
386683,KRTAP12-3,keratin associated protein 12-3,NA
386684,KRTAP12-4,keratin associated protein 12-4,NA
386685,KRTAP10-12,keratin associated protein 10-12,NA
386687,OFD1P3Y,"OFD1 pseudogene 3, Y-linked",NA
386688,OFD1P4Y,"OFD1 pseudogene 4, Y-linked",NA
386689,OFD1P5Y,"OFD1 pseudogene 5, Y-linked",NA
386690,OFD1P6Y,"OFD1 pseudogene 6, Y-linked",NA
386691,OFD1P7Y,"OFD1 pseudogene 7, Y-linked",NA
386692,OFD1P8Y,"OFD1 pseudogene 8, Y-linked",NA
386693,OFD1P9Y,"OFD1 pseudogene 9, Y-linked",NA
386694,OFD1P10Y,"OFD1 pseudogene 10, Y-linked",NA
386695,OFD1P11Y,"OFD1 pseudogene 11, Y-linked",NA
386696,OFD1P12Y,"OFD1 pseudogene 12, Y-linked",NA
386697,OFD1P13Y,"OFD1 pseudogene 13, Y-linked",NA
386698,OFD1P14Y,"OFD1 pseudogene 14, Y-linked",NA
386699,OFD1P15Y,"OFD1 pseudogene 15, Y-linked",NA
386724,AMIGO3,adhesion molecule with Ig-like domain 3,NA
386725,FAM8A7P,"family with sequence similarity 8, member A1 pseudogene",NA
386726,FAM8A4P,"family with sequence similarity 8, member A1 pseudogene",NA
386727,FAM8A9P,"family with sequence similarity 8, member A1 pseudogene",NA
386728,FAM8A10P,"family with sequence similarity 8, member A1 pseudogene",NA
386729,CDY4P,"chromodomain protein, Y-linked 4 pseudogene",NA
386730,CDY6P,"chromodomain protein, Y-linked 6 pseudogene",NA
386731,CDY7P,"chromodomain protein, Y-linked 7 pseudogene",NA
386732,CDY8P,"chromodomain protein, Y-linked 8 pseudogene",NA
386734,CDY12P,"chromodomain protein, Y-linked 12 pseudogene",NA
386735,CDY13P,"chromodomain protein, Y-linked 13 pseudogene",NA
386736,CDY14P,"chromodomain protein, Y-linked 14 pseudogene",NA
386737,CDY15P,"chromodomain protein, Y-linked 15 pseudogene",NA
386738,CDY16P,"chromodomain protein, Y-linked 16 pseudogene",NA
386739,CDY17P,"chromodomain protein, Y-linked 17 pseudogene",NA
386740,CDY18P,"chromodomain protein, Y-linked 18 pseudogene",NA
386741,CDY19P,"chromodomain protein, Y-linked 19 pseudogene",NA
386742,CDY20P,"chromodomain protein, Y-linked 20 pseudogene",NA
386743,CDY21P,"chromodomain protein, Y-linked 21 pseudogene",NA
386744,CDY22P,"chromodomain protein, Y-linked 22 pseudogene",NA
386745,CDY23P,"chromodomain protein, Y-linked 23 pseudogene",NA
386746,MRGPRG,"MAS-related GPR, member G",NA
386757,SLC6A10P,"solute carrier family 6 (neurotransmitter transporter, creatine), member 10, pseudogene",NA
386758,LOC386758,uncharacterized LOC386758,NA
387032,ZKSCAN4,zinc finger with KRAB and SCAN domains 4,NA
387036,GUSBP2,"glucuronidase, beta pseudogene 2",NA
387039,HTATSF1P1,HIV-1 Tat specific factor 1 pseudogene 1,NA
387043,RPL13AP,ribosomal protein L13a pseudogene,NA
387044,RPL13P,ribosomal protein L13 pseudogene,NA
387046,RPL8P1,ribosomal protein L8 pseudogene 1,NA
387055,LINC00533,long intergenic non-protein coding RNA 533,NA
387063,HMGA1P5,high mobility group AT-hook 1 pseudogene 5,NA
387065,HMGA1P7,high mobility group AT-hook 1 pseudogene 7,NA
387066,SNHG5,small nucleolar RNA host gene 5 (non-protein coding),NA
387071,FAM136BP,"family with sequence similarity 136, member B, pseudogene",NA
387074,RPL35AP3,ribosomal protein L35a pseudogene 3,NA
387082,SUMO4,SMT3 suppressor of mif two 3 homolog 4 (S. cerevisiae),3013
387090,RPL36AP5,ribosomal protein L36a pseudogene 5,NA
387097,C6orf147,chromosome 6 open reading frame 147,NA
387101,RPL29P4,ribosomal protein L29 pseudogene 4,NA
387103,CENPW,centromere protein W,NA
387104,SOGA3,SOGA family member 3,NA
387107,ATP5J2P2,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 pseudogene 2",NA
387111,LINC00222,long intergenic non-protein coding RNA 222,NA
387117,UBQLN1P1,ubiquilin 1 pseudogene 1,NA
387119,CEP85L,centrosomal protein 85kDa-like,NA
387122,WASF5P,"WAS protein family, member 5, pseudogene",NA
387129,NPSR1,neuropeptide S receptor 1,NA
387254,SLC7A5P2,"solute carrier family 7 (amino acid transporter light chain, L system), member 5 pseudogene 2",NA
387263,C6orf120,chromosome 6 open reading frame 120,NA
387264,KRTAP5-1,keratin associated protein 5-1,NA
387266,KRTAP5-3,keratin associated protein 5-3,NA
387267,KRTAP5-4,keratin associated protein 5-4,NA
387273,KRTAP5-10,keratin associated protein 5-10,NA
387275,KRTAP5-13P,"keratin associated protein 5-13, pseudogene",NA
387276,KRTAP5-14P,"keratin associated protein 5-14, pseudogene",NA
387281,LCRB,"locus control region, beta",NA
387315,MTND2P1,MT-ND2 pseudogene 1,NA
387316,VN1R10P,vomeronasal 1 receptor 10 pseudogene,NA
387317,VN1R11P,vomeronasal 1 receptor 11 pseudogene,NA
387319,HIST1H2APS1,"histone cluster 1, H2a, pseudogene 1",NA
387320,VN1R14P,vomeronasal 1 receptor 14 pseudogene,NA
387321,VN1R12P,vomeronasal 1 receptor 12 pseudogene,NA
387322,VN1R13P,vomeronasal 1 receptor 13 pseudogene,NA
387323,HIST1H2APS3,"histone cluster 1, H2a, pseudogene 3",NA
387325,HIST1H1PS1,"histone cluster 1, H1, pseudogene 1",NA
387328,ZNF322P1,zinc finger protein 322 pseudogene 1,NA
387332,TBPL2,TATA box binding protein like 2,03022; 05016
387338,NSUN4,"NOP2/Sun domain family, member 4",NA
387357,THEMIS,thymocyte selection associated,NA
387359,USP9YP4,"ubiquitin specific peptidase 9, Y-linked pseudogene 4",NA
387360,CDY24P,"chromodomain protein, Y-linked 24 pseudogene",NA
387361,USP9YP34,"ubiquitin specific peptidase 9, Y-linked pseudogene 34",NA
387362,USP9YP1,"ubiquitin specific peptidase 9, Y-linked pseudogene 1",NA
387363,USP9YP2,"ubiquitin specific peptidase 9, Y-linked pseudogene 2",NA
387364,USP9YP3,"ubiquitin specific peptidase 9, Y-linked pseudogene 3",NA
387486,LINC00320,long intergenic non-protein coding RNA 320,NA
387491,GAPDHP16,glyceraldehyde-3-phosphate dehydrogenase pseudogene 16,NA
387492,DSTNP1,destrin (actin depolymerizing factor) pseudogene 1,NA
387494,RPL18AP2,ribosomal protein L18a pseudogene 2,NA
387495,RPS26P5,ribosomal protein S26 pseudogene 5,NA
387496,RASL11A,"RAS-like, family 11, member A",NA
387503,HCG4P1,HLA complex group 4 pseudogene 1,NA
387504,HCG4P2,HLA complex group 4 pseudogene 2,NA
387505,HCG9P1,HLA complex group 9 pseudogene 1,NA
387506,HCG9P2,HLA complex group 9 pseudogene 2,NA
387507,HCG9P3,HLA complex group 9 pseudogene 3,NA
387509,GPR153,G protein-coupled receptor 153,NA
387521,TMEM189,transmembrane protein 189,NA
387522,TMEM189-UBE2V1,TMEM189-UBE2V1 readthrough,NA
387535,HCRP1,hepatocellular carcinoma-related HCRP1,NA
387553,DNM1P18,DNM1 pseudogene 18,NA
387554,DNM1P19,DNM1 pseudogene 19,NA
387559,FGF7P1,fibroblast growth factor 7 pseudogene 1,NA
387569,ACF,Asymmetric crying facies (Cayler cardiofacial syndrome),NA
387570,DUH,Dyschromatosis universalis hereditaria,NA
387572,PAND1,Panic disorder 1,NA
387573,CHDS3,"Coronary heart disease, susceptibility to, 3",NA
387574,CMTDI2,"Charcot-Marie-Tooth disease, dominant intermediate 2",NA
387575,HYT3,"Hypertension, essential, susceptibility to, 3",NA
387576,MGR5,"Migraine with or without aura, susceptibility to, 5",NA
387577,AUTS3,"Autism, susceptibility to, 3",NA
387578,AITD1,"Autoimmune thyroid disease, susceptibility to, 1",NA
387579,AITD2,"Autoimmune thyroid disease, susceptibility to, 2",NA
387581,AITD4,"Autoimmune thyroid disease, susceptibility to, 4",NA
387582,KAZA,"Kala-azar (visceral leishmaniasis), susceptibility to",NA
387583,SPG25,"spastic paraplegia 25 (autosomal recessive, with disc herniation)",NA
387584,CHDS2,"Coronary heart disease, susceptibility to, 2",NA
387585,CHDS4,"Coronary heart disease, susceptibility to, 4",NA
387590,TPTEP1,transmembrane phosphatase with tensin homology pseudogene 1,NA
387597,ILDR2,immunoglobulin-like domain containing receptor 2,NA
387601,SLC22A25,"solute carrier family 22, member 25",NA
387612,RAC1P1,ras-related C3 botulinum toxin substrate 1 pseudogene 1,NA
387615,MAP1LC3P,microtubule-associated protein 1 light chain 3 pseudogene,NA
387628,KGFLP1,fibroblast growth factor 7 pseudogene,NA
387638,C10orf113,chromosome 10 open reading frame 113,NA
387640,C10orf140,chromosome 10 open reading frame 140,NA
387642,C10orf115,chromosome 10 open reading frame 115,NA
387644,LINC00202,long intergenic non-protein coding RNA 202,NA
387646,LOC387646,"leucine rich repeat containing 37, member A family pseudogene",NA
387647,LOC387647,patched domain containing 3 pseudogene,NA
387680,FAM21A,"family with sequence similarity 21, member A",NA
387684,ARL4P,ADP-ribosylation factor-like 4 pseudogene,NA
387694,SH2D4B,SH2 domain containing 4B,NA
387695,C10orf99,chromosome 10 open reading frame 99,NA
387700,SLC16A12,"solute carrier family 16, member 12 (monocarboxylic acid transporter 12)",NA
387703,LOC387703,x-ray repair cross-complementing protein 6-like,NA
387707,CC2D2B,coiled-coil and C2 domain containing 2B,NA
387712,ENO4,enolase family member 4,NA
387715,ARMS2,age-related maculopathy susceptibility 2,NA
387718,C10orf122,chromosome 10 open reading frame 122,NA
387720,LOC387720,uncharacterized LOC387720,NA
387723,LOC387723,uncharacterized LOC387723,NA
387733,IFITM5,interferon induced transmembrane protein 5,NA
387742,FAM99A,"family with sequence similarity 99, member A (non-protein coding)",NA
387745,FAM86GP,"family with sequence similarity 86, member A pseuodgene",NA
387747,OR52B3P,"olfactory receptor, family 52, subfamily B, member 3 pseudogene",NA
387748,OR56B1,"olfactory receptor, family 56, subfamily B, member 1",4740
387751,GVINP1,"GTPase, very large interferon inducible pseudogene 1",NA
387753,RPL21P97,ribosomal protein L21 pseudogene 97,NA
387755,INSC,inscuteable homolog (Drosophila),NA
387758,FIBIN,fin bud initiation factor homolog (zebrafish),NA
387763,C11orf96,chromosome 11 open reading frame 96,NA
387770,LOC387770,ring finger protein 18-like pseudogene,NA
387775,SLC22A10,"solute carrier family 22, member 10",NA
387778,SPDYC,speedy homolog C (Xenopus laevis),04114; 04914
387787,LIPT2,lipoyl(octanoyl) transferase 2 (putative),00785; 01100
387791,LOC387791,mitochondrial import receptor subunit TOM20 homolog,NA
387804,VSTM5,V-set and transmembrane domain containing 5,NA
387810,LOC387810,uncharacterized LOC387810,NA
387815,OR8G3P,"olfactory receptor, family 8, subfamily G, member 3 pseudogene",NA
387820,LOC387820,"DnaJ (Hsp40) homolog, subfamily B, member 7 pseudogene",NA
387836,CLEC2A,"C-type lectin domain family 2, member A",NA
387837,CLEC12B,"C-type lectin domain family 12, member B",NA
387841,RPL13AP20,ribosomal protein L13a pseudogene 20,NA
387845,EEF1A1P16,eukaryotic translation elongation factor 1 alpha 1 pseudogene 16,NA
387849,REP15,RAB15 effector protein,NA
387853,OR7A19P,"olfactory receptor, family 7, subfamily A, member 19 pseudogene",NA
387856,C12orf68,chromosome 12 open reading frame 68,NA
387867,RPSAP12,ribosomal protein SA pseudogene 12,NA
387869,LOC387869,microtubule-associated protein 1 light chain 3 beta pseudogene,NA
387882,C12orf75,chromosome 12 open reading frame 75,NA
387885,CCDC42B,coiled-coil domain containing 42B,NA
387890,TMEM233,transmembrane protein 233,NA
387893,SETD8,SET domain containing (lysine methyltransferase) 8,310
387895,LOC387895,uncharacterized LOC387895,NA
387911,C1QTNF9B,C1q and tumor necrosis factor related protein 9B,NA
387914,SHISA2,shisa homolog 2 (Xenopus laevis),NA
387921,NHLRC3,NHL repeat containing 3,NA
387923,SERP2,stress-associated endoplasmic reticulum protein family member 2,NA
387924,OGFOD1P1,2-oxoglutarate and iron-dependent oxygenase domain containing 1 pseudogene 1,NA
387933,HNRNPA3P5,heterogeneous nuclear ribonucleoprotein A3 pseudogene 5,NA
387934,FABP5P1,fatty acid binding protein 5 pseudogene 1,NA
387939,LOC387939,hCG2045417,NA
387977,NOVA1-AS1,NOVA1 antisense RNA 1 (non-protein coding),NA
387978,C14orf23,chromosome 14 open reading frame 23,NA
387990,TOMM20L,translocase of outer mitochondrial membrane 20 homolog (yeast)-like,NA
388007,SERPINA13,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 13 (pseudogene)",NA
388011,C14orf64,chromosome 14 open reading frame 64,NA
388015,RTL1,retrotransposon-like 1,NA
388021,TMEM179,transmembrane protein 179,NA
388022,LOC388022,uncharacterized LOC388022,NA
388076,RPS8P10,ribosomal protein S8 pseudogene 10,NA
388077,IGHV1OR15-1,immunoglobulin heavy variable 1/OR15-1 (pseudogene),NA
388078,VSIG6,V-set and immunoglobulin domain containing 6,NA
388104,LOC388104,transmembrane protein 183A pseudogene,NA
388112,NANOGP8,Nanog homeobox pseudogene 8,NA
388115,C15orf52,chromosome 15 open reading frame 52,NA
388121,TNFAIP8L3,"tumor necrosis factor, alpha-induced protein 8-like 3",NA
388122,RPSAP55,ribosomal protein SA pseudogene 55,NA
388125,C2CD4B,C2 calcium-dependent domain containing 4B,NA
388132,RPL17P5,ribosomal protein L17 pseudogene 5,NA
388135,C15orf59,chromosome 15 open reading frame 59,NA
388147,RPL9P9,ribosomal protein L9 pseudogene 9,NA
